loc_rowid,pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_age,sy_dist,pl_bmass (Msun)
34301,TOI-269 b,TOI-269,1,1,1,0,Transit,3.6977104,0.0345,0.247,0.02769,0.425,88.14,M2 V,3514.0,0.4,0.39,-0.29,[Fe/H],,,57.0225,2.6432873999999998e-05
34306,TOI-270 b,TOI-270,1,1,3,0,Transit,3.3601538,0.03197,0.108,0.00497,0.034,89.39,M,3506.0,0.38,0.39,-0.2,[Fe/H],-1.712,,22.4793,4.744361999999999e-06
34308,TOI-270 c,TOI-270,1,1,3,0,Transit,5.6605731,0.04526,0.21,0.01935,0.027,89.36,M,3506.0,0.38,0.39,-0.2,[Fe/H],-1.712,,22.4793,1.8471509999999998e-05
34314,TOI-270 d,TOI-270,1,1,3,0,Transit,11.379573,0.0721,0.19,0.01504,0.032,89.73,M,3506.0,0.38,0.39,-0.2,[Fe/H],-1.712,,22.4793,1.4357184e-05
34317,TOI-2714 b,TOI-2714,1,1,1,0,Transit,2.499387,0.036,1.224,0.71737,0.164,86.3,,5665.0,1.25,1.07,0.3,[Fe/H],0.16,5.5,597.873,0.000684801402
34318,TOI-277 b,TOI-277,1,1,1,0,Transit,3.994,0.0269,0.236,,,88.9,,4031.0,0.36,0.16,-0.01,[Fe/H],,,64.6692,
34320,TOI-2796 b,TOI-2796,1,1,1,0,Transit,4.8084983,0.0569,1.54,0.44,0.0,85.22,,5764.0,1.07,1.06,0.239,[Fe/H],0.055,4.0,350.343,0.000420024
34323,TOI-2803 A b,TOI-2803 A,1,2,1,0,Transit,1.96229325,0.03185,1.616,0.975,0.0,89.0,,6280.0,1.25,1.12,-0.105,[Fe/H],0.336,3.7,494.818,0.000930735
34325,TOI-2818 b,TOI-2818,1,1,1,0,Transit,4.039709,0.0493,1.363,0.71,0.0,87.73,,5721.0,1.23,0.98,-0.02,[Fe/H],0.164,9.5,312.674,0.000677766
34327,TOI-2842 b,TOI-2842,1,1,1,0,Transit,3.5514058,0.0475,1.146,0.37,0.0,84.42,,5910.0,1.26,1.14,0.233,[Fe/H],0.246,4.7,460.995,0.000353202
34328,TOI-286 b,TOI-286,1,1,2,0,Transit,4.5117244,0.0503,0.127,0.01425,0.0,87.52,K3 V,5152.0,0.78,0.83,-0.05,[Fe/H],0.386,,59.2293,1.360305e-05
34330,TOI-286 c,TOI-286,1,1,2,0,Transit,39.361826,0.213,0.168,0.0117,0.0,89.69,K3 V,5152.0,0.78,0.83,-0.05,[Fe/H],0.386,,59.2293,1.116882e-05
34333,TOI-2977 b,TOI-2977,1,1,1,0,Transit,2.3505614,0.03386,1.174,1.68,0.0,89.19,,5691.0,1.07,0.94,0.013,[Fe/H],0.037,9.8,,0.001603728
34335,TOI-2981 b,TOI-2981,1,1,1,0,Transit,3.601501,0.048,1.195,2.00737,0.035,87.98,,5940.0,1.08,1.03,-0.11,[Fe/H],0.116,4.5,527.789,0.001916235402
34337,TOI-3023 b,TOI-3023,1,1,1,0,Transit,3.9014971,0.0505,1.466,0.62,0.0,88.9,,5760.0,1.67,1.12,0.085,[Fe/H],0.444,7.0,389.916,0.000591852
34339,TOI-3071 b,TOI-3071,1,1,1,0,Transit,1.266938,0.0249,0.639,0.21458,0.09,82.1,,6177.0,1.31,1.29,0.35,[Fe/H],,0.95,485.219,0.000204838068
34340,TOI-3082 b,TOI-3082,1,1,1,0,Transit,1.926907,,0.327,,,87.63,,4263.0,0.68,0.66,0.17,[M/H],,,113.048,
34342,TOI-3235 b,TOI-3235,1,1,1,0,Transit,2.59261842,0.02709,1.017,0.665,0.029,88.14,M V,3388.8,0.37,0.39,0.264,[Fe/H],-1.79,,72.811,0.0006348090000000001
34344,TOI-3261 b,TOI-3261,1,1,1,0,Transit,0.8831331,0.01714,0.341,0.09533,0.0,87.8,K1.5+/-1,5068.0,0.85,0.86,0.138,[Fe/H],-0.367,6.5,300.141,9.1002018e-05
34347,TOI-329 b,TOI-329,1,1,1,0,Transit,5.70439,0.0638,0.441,0.12711,0.39,,,5614.0,1.53,1.07,0.205,[Fe/H],0.325,8.7,284.388,0.000121339206
34349,TOI-332 b,TOI-332,1,1,1,0,Transit,0.777038,0.0159,0.285,0.17997,0.0,86.4,K0 V,5251.0,0.87,0.88,0.256,[Fe/H],,5.0,222.852,0.000171799362
34350,TOI-3321 b,TOI-3321,1,1,1,0,Transit,3.6525145,0.047,1.388,0.554,0.054,86.33,,5850.0,1.55,1.04,-0.103,[Fe/H],0.405,8.1,285.895,0.0005288484000000001
34352,TOI-3331 A b,TOI-3331 A,1,2,1,0,Transit,2.0180231,0.03144,1.158,2.27,0.0,85.4,,5609.0,0.95,1.02,0.148,[Fe/H],-0.093,2.1,217.193,0.002166942
34354,TOI-3353.01,TOI-3353,1,1,1,0,Transit,4.6657965,0.060118,0.238,,,,,6365.0,1.02,1.33,,,,,78.7577,
34357,TOI-3362 b,TOI-3362,1,1,1,0,Transit,18.09547,0.153,1.142,5.029,0.815,89.14,,6532.0,1.83,1.45,0.017,[M/H],0.739,2.14,366.987,0.0048006834
34358,TOI-3364 b,TOI-3364,1,1,1,0,Transit,5.8768918,0.0675,1.091,1.67,0.0,88.79,,5706.0,1.42,1.19,0.387,[Fe/H],0.286,5.4,277.899,0.001594182
34360,TOI-3540 A b,TOI-3540 A,1,2,1,0,Transit,3.119999,0.04289,2.1,1.18,0.0,81.93,,5810.0,1.23,1.08,0.176,[Fe/H],0.19,6.0,,0.0011264279999999998
34363,TOI-3568 b,TOI-3568,1,1,1,0,Transit,4.417965,0.0485,0.483,0.083,0.035,89.2,,4969.0,0.72,0.78,-0.01,[Fe/H],0.33,6.1,197.906,7.92318e-05
34364,TOI-3629 b,TOI-3629,1,1,1,0,Transit,3.936551,0.043,0.74,0.26,0.05,89.1,M1,3870.0,0.6,0.63,0.4,[Fe/H],,7.0,130.091,0.000248196
34367,TOI-3688 A b,TOI-3688 A,1,2,1,0,Transit,3.246075,0.0456,1.167,0.98,0.0,87.9,,5950.0,1.3,1.2,0.262,[Fe/H],0.283,3.3,396.378,0.0009355079999999999
34370,TOI-3693 b,TOI-3693,1,1,1,0,Transit,9.088516,0.0813,1.124,1.02,0.0,89.57,,5321.0,0.79,0.87,0.071,[Fe/H],-0.344,3.0,176.436,0.0009736920000000001
34371,TOI-3714 b,TOI-3714,1,2,1,0,Transit,2.154849,0.027,1.01,0.7,0.03,88.7,M2,3660.0,0.51,0.53,0.1,[Fe/H],,2.9,112.71,0.00066822
34374,TOI-3757 b,TOI-3757,1,1,1,0,Transit,3.438753,0.03845,1.071,0.26838,0.14,86.76,M0 V,3913.0,0.62,0.64,0.0,[Fe/H],-1.06,7.1,181.139,0.000256195548
34377,TOI-3785 b,TOI-3785,1,1,1,0,Transit,4.6747373,0.043,0.459,0.04704,0.11,88.1,M2 V,3576.0,0.5,0.52,0.099,[Fe/H],-1.435,8.0,79.7634,4.4904384e-05
34378,TOI-3807 b,TOI-3807,1,1,1,0,Transit,2.8989727,0.0421,1.65,1.04,0.0,80.81,,5772.0,1.47,1.18,0.278,[Fe/H],0.332,5.6,421.745,0.000992784
34381,TOI-3819 b,TOI-3819,1,1,1,0,Transit,3.2443141,0.04611,1.172,1.11,0.0,82.79,,5859.0,1.54,1.24,0.273,[Fe/H],0.4,4.5,558.141,0.001059606
34383,TOI-3884 b,TOI-3884,1,1,1,0,Transit,4.5445828,0.0361,0.574,0.10254,0.06,89.81,,3180.0,0.3,0.3,0.04,[Fe/H],,,43.1448,9.7884684e-05
34387,TOI-3894 b,TOI-3894,1,1,1,0,Transit,4.33454,0.05354,1.363,0.82,0.05,84.63,,6000.0,1.5,1.14,0.021,[Fe/H],0.419,5.7,417.365,0.0007827719999999999
34390,TOI-3912 b,TOI-3912,1,1,1,0,Transit,3.4936264,0.0463,1.274,0.406,0.0,85.64,,5725.0,1.39,1.09,0.187,[Fe/H],0.273,7.5,465.992,0.00038756760000000005
34391,TOI-3919 b,TOI-3919,1,1,1,0,Transit,7.433234,0.0795,1.099,3.88,0.259,86.98,,6100.0,1.32,1.21,0.175,[Fe/H],0.336,3.1,604.591,0.003703848
34394,TOI-3976 A b,TOI-3976 A,1,2,1,0,Transit,6.607662,0.0743,1.095,0.175,0.0,87.28,,5975.0,1.5,1.25,0.182,[Fe/H],0.413,3.8,516.087,0.000167055
34395,TOI-3984 A b,TOI-3984 A,1,2,1,0,Transit,4.353326,0.041,0.71,0.14,0.23,89.5,M4+/-0.5,3476.0,0.47,0.49,0.18,[Fe/H],,2.9,108.883,0.000133644
34398,TOI-4010 b,TOI-4010,1,1,4,0,Transit,1.348335,0.0229,0.269,0.03461,0.03,88.1,K V,4960.0,0.83,0.88,0.37,[Fe/H],,6.1,177.504,3.3038706e-05
34399,TOI-4010 c,TOI-4010,1,1,4,0,Transit,5.414654,0.058,0.529,0.0639,0.03,88.8,K V,4960.0,0.83,0.88,0.37,[Fe/H],,6.1,177.504,6.099894e-05
34402,TOI-4010 d,TOI-4010,1,1,4,0,Transit,14.70886,0.113,0.551,0.12003,0.07,89.0,K V,4960.0,0.83,0.88,0.37,[Fe/H],,6.1,177.504,0.000114580638
34403,TOI-4010 e,TOI-4010,1,1,4,0,Radial Velocity,762.0,1.57,,2.17728,0.26,,K V,4960.0,0.83,0.88,0.37,[Fe/H],,6.1,177.504,0.002078431488
34405,TOI-406.01,TOI-406,1,1,1,0,Transit,13.1757294,0.085518,0.175,,,,,3349.0,0.39,0.48,,,,,31.0597,
34407,TOI-4087 b,TOI-4087,1,1,1,0,Transit,3.1774835,0.04469,1.164,0.73,0.0,87.82,,6060.0,1.11,1.18,0.237,[Fe/H],0.176,0.8,301.676,0.000696858
34408,TOI-411 b,HD 22946,1,1,3,0,Transit,4.040295,0.05727,0.122,0.04314,,,,6169.0,1.12,1.1,-0.08,[Fe/H],,2.5,62.7792,4.1181444e-05
34412,TOI-411 c,HD 22946,1,1,3,0,Transit,9.573083,0.1017,0.208,0.03058,,,,6169.0,1.12,1.1,-0.08,[Fe/H],,2.5,62.7792,2.9191668e-05
34414,TOI-4127 b,TOI-4127,1,1,1,0,Transit,56.39879,0.3081,1.096,2.3,0.7471,89.3,F V,6096.0,1.29,1.23,0.14,[Fe/H],0.316,4.8,319.632,0.00219558
34417,TOI-4137 b,TOI-4137,1,1,1,0,Transit,3.8016122,0.05222,1.211,1.44,0.0,85.7,,6202.0,1.44,1.31,0.182,[Fe/H],0.439,2.1,334.993,0.0013746239999999999
34419,TOI-4145 A b,TOI-4145 A,1,2,1,0,Transit,4.0664428,0.04823,1.187,0.43,0.0,86.2,,5281.0,0.86,0.91,0.168,[Fe/H],-0.287,4.7,205.387,0.000410478
34420,TOI-4153 b,TOI-4153,1,1,1,0,Transit,4.6174141,0.06311,1.438,1.15,0.039,88.75,,6860.0,1.6,1.57,0.317,[Fe/H],0.713,0.4,423.84,0.00109779
34423,TOI-4184 b,TOI-4184,1,1,1,0,Transit,4.9019804,0.0336,0.217,,,89.43,M5.5+/-0.5,3238.0,0.23,0.21,-0.27,[Fe/H],-2.264,6.7,69.3649,
34426,TOI-4201 b,TOI-4201,1,1,1,0,Transit,3.5819194,0.04,1.22,2.48,0.041,88.0,M1.0+/-0.5,3794.0,0.63,0.61,0.52,[Fe/H],-1.119,1.4,189.011,0.002367408
34430,TOI-421 b,TOI-421,1,2,2,0,Transit,5.197576,0.0554,0.236,0.02108,0.13,,G9 V,5291.0,0.87,0.83,-0.044,[Fe/H],,10.9,74.7969,2.0122968000000003e-05
34432,TOI-421 c,TOI-421,1,2,2,0,Transit,16.067541,0.117,0.454,0.04436,0.19,,G9 V,5291.0,0.87,0.83,-0.044,[Fe/H],,10.9,74.7969,4.2346056e-05
34436,TOI-4308 b,TOI-4308,1,1,1,0,Transit,9.151201,,0.216,,,89.07,,5243.0,0.79,0.9,,,,,108.932,
34438,TOI-431 b,TOI-431,1,1,3,0,Transit,0.490047,0.0113,0.114,0.00966,0.0,84.3,,4850.0,0.73,0.78,0.2,[Fe/H],,,32.5686,9.221436e-06
34440,TOI-431 c,TOI-431,1,1,3,0,Radial Velocity,4.8494,0.052,,0.0089,0.0,86.35,,4850.0,0.73,0.78,0.2,[Fe/H],,,32.5686,8.49594e-06
34442,TOI-431 d,TOI-431,1,1,3,0,Transit,12.46103,0.098,0.294,0.03115,0.0,89.7,,4850.0,0.73,0.78,0.2,[Fe/H],,,32.5686,2.973579e-05
34445,TOI-4329 b,TOI-4329,1,1,1,0,Transit,2.9223,,1.5,0.45,0.068,,,6000.0,2.31,1.54,0.29,[Fe/H],,2.39,717.128,0.00042957
34446,TOI-4336 A b,TOI-4336 A,1,3,1,0,Transit,16.336334,0.0872,0.189,,,89.55,M3.5+/-0.5,3298.0,0.33,0.33,-0.209,[Fe/H],-1.943,6.7,22.5455,
34449,TOI-4342 b,TOI-4342,1,1,2,0,Transit,5.5382498,0.05251,0.202,,,89.13,M0 V,3901.0,0.6,0.63,,,-1.127,,61.5204,
34450,TOI-4342 c,TOI-4342,1,1,2,0,Transit,10.688716,0.0814,0.215,,,89.63,M0 V,3901.0,0.6,0.63,,,-1.127,,61.5204,
34452,TOI-4377 b,TOI-4377,1,1,1,0,Transit,4.378081,0.0579,1.348,0.957,0.045,80.3,,4974.0,3.52,1.36,0.205,[Fe/H],0.822,3.88,455.82,0.0009135521999999999
34454,TOI-4379 b,TOI-4379,1,1,1,0,Transit,3.25352,,1.489,1.113,0.018,,,6020.0,1.98,1.37,0.16,[Fe/H],0.637,4.51,645.158,0.0010624698
34456,TOI-4406 b,TOI-4406,1,1,1,0,Transit,30.08364,0.201,1.0,0.3,0.15,88.48,,6219.0,1.29,1.19,0.1,[Fe/H],0.362,2.9,261.834,0.00028638
34459,TOI-4438 b,TOI-4438,1,1,1,0,Transit,7.44628,0.0534,0.225,0.01699,0.14,89.34,M3.5 V,3422.0,0.37,0.37,-0.19,[Fe/H],-1.768,5.1,30.0346,1.6218654000000002e-05
34460,TOI-444 b,TOI-444,1,1,1,0,Transit,17.9636,0.133,0.247,,,89.647,K1/2 V,5225.0,0.78,0.96,0.08,[Fe/H],,0.57,57.3973,
34462,TOI-4443.01,TOI-4443,1,1,1,0,Transit,1.8498567,0.029963,0.153,,,,,5834.0,1.02,1.05,,,,,56.0739,
34465,TOI-4463 A b,TOI-4463 A,1,2,1,0,Transit,2.8807198,0.04036,1.183,0.794,0.0,83.82,,5640.0,1.06,1.06,0.25,[Fe/H],0.011,4.1,173.117,0.0007579524
34467,TOI-4479 b,TOI-4479,1,1,1,0,Transit,1.1589,0.0164,0.252,,,86.36,M3.0,3400.0,0.45,0.45,0.0,[Fe/H],-1.604,,80.6532,
34468,TOI-4495.01,TOI-4495,1,1,1,0,Transit,5.1830043,0.061733,0.324,,,,,6156.0,1.34,1.17,,,,,132.214,
34471,TOI-451 b,TOI-451,1,2,3,0,Transit,1.858703,0.0283,0.17,,0.0,88.2,,5550.0,0.88,0.95,,,-0.189,0.12,123.739,
34472,TOI-451 c,TOI-451,1,2,3,0,Transit,9.192522,0.0823,0.277,,0.0,89.61,,5550.0,0.88,0.95,,,-0.189,0.12,123.739,
34475,TOI-451 d,TOI-451,1,2,3,0,Transit,16.364988,0.1208,0.363,,0.0,89.25,,5550.0,0.88,0.95,,,-0.189,0.12,123.739,
34478,TOI-4515 b,TOI-4515,1,1,1,0,Transit,15.266446,0.118,1.086,2.005,0.461,87.954,G8/G9,5433.0,0.86,0.95,0.05,[Fe/H],-0.236,1.2,193.499,0.0019139729999999998
34481,TOI-4527.01,TOI-4527,1,1,1,0,Transit,0.3994445,0.008332,0.081,,,,,3702.0,0.49,0.48,,,,,18.1037,
34483,TOI-4551 b,TOI-4551,1,1,1,0,Transit,9.95581,0.0994,1.058,1.49,0.101,86.9,,4896.0,3.55,1.31,0.23,[Fe/H],0.803,4.92,215.986,0.001422354
34485,TOI-4559 b,TOI-4559,1,1,1,0,Transit,3.965991,0.0359,0.126,,,88.64,,3558.0,0.37,0.39,-0.09,[Fe/H],-1.693,7.0,31.6354,
34488,TOI-4562 b,TOI-4562,1,1,2,0,Transit,225.1064,,,,,89.15,F7 V,6096.0,1.15,1.19,0.08,[M/H],,0.7,339.605,
34489,TOI-4562 c,TOI-4562,1,1,2,0,Transit Timing Variations,3990.0,5.219,,5.77,0.122,90.0,F7 V,6096.0,1.15,1.19,0.08,[M/H],,0.7,339.605,0.0055080419999999995
34491,TOI-4582 b,TOI-4582,1,1,1,0,Transit,31.034,,0.94,0.53,0.51,,,5190.0,2.5,1.34,0.17,[Fe/H],,,383.846,0.000505938
34492,TOI-4600 b,TOI-4600,1,1,2,0,Transit,82.6869,0.349,0.607,3.02,0.25,89.76,K V,5170.0,0.81,0.89,0.16,[Fe/H],-0.377,2.3,216.056,0.002882892
34495,TOI-4600 c,TOI-4600,1,1,2,0,Transit,482.8191,1.152,0.841,9.27,0.21,89.9,K V,5170.0,0.81,0.89,0.16,[Fe/H],-0.377,2.3,216.056,0.008849141999999999
34496,TOI-4602.01,TOI-4602,1,1,1,0,Transit,3.9812091,0.050997,0.227,,,,,6011.9,1.16,1.12,,,,,63.0637,
34498,TOI-4603 b,TOI-4603,1,1,1,0,Transit,7.24599,0.0888,1.042,12.89,0.325,80.21,F,6264.0,2.74,1.76,0.342,[Fe/H],1.017,1.64,225.643,0.012304794
34501,TOI-4633 c,TOI-4633,1,2,1,0,Transit,271.9445,0.847,0.285,0.387,0.117,89.888,G V,5800.0,1.05,1.1,,,,1.3,95.2016,0.00036943020000000003
34502,TOI-4641 b,TOI-4641,1,1,1,0,Transit,22.09341,0.173,0.73,3.87,0.074,87.9,,6560.0,1.72,1.41,-0.09,[M/H],0.695,2.69,86.3501,0.003694302
34505,TOI-470 b,TOI-470,1,1,1,0,Transit,12.19148,0.119,0.387,,,89.527,G,5190.0,0.83,0.87,0.1,[Fe/H],,1.4,130.46,
34507,TOI-4791 b,TOI-4791,1,1,1,0,Transit,4.28088,0.0555,1.11,2.31,0.0,85.55,,6058.0,1.41,1.24,0.207,[Fe/H],0.38,3.3,328.802,0.002205126
34509,TOI-480 b,TOI-480,1,1,1,0,Transit,6.866196,0.077,0.255,0.06544,0.0,,,6174.0,1.49,1.28,0.164,[Fe/H],0.462,2.7,54.5306,6.2469024e-05
34510,TOI-481 b,TOI-481,1,1,1,0,Transit,10.33111,0.097,0.99,1.53,0.153,89.2,G,5735.0,1.66,1.14,0.26,[Fe/H],0.435,6.7,179.366,0.001460538
34516,TOI-4860 b,TOI-4860,1,1,1,0,Transit,1.5227591,0.01808,0.77,0.273,0.008,88.5,M3.5 V,3260.0,0.36,0.34,0.27,[Fe/H],,,80.1423,0.0002606058
34518,TOI-4914 b,TOI-4914,1,1,1,0,Transit,10.60057,0.098,1.148,0.71422,0.408,86.35,,5805.0,1.0,1.03,-0.13,[Fe/H],0.009,5.3,299.89,0.000681794412
34519,TOI-500 b,TOI-500,1,1,4,0,Transit,0.548177,0.01189,0.104,0.00447,0.063,82.09,K6 V,4440.0,0.68,0.74,0.12,[Fe/H],,5.0,47.3924,4.267062e-06
34522,TOI-500 c,TOI-500,1,1,4,0,Radial Velocity,6.6356,,,0.01583,0.072,,K6 V,4440.0,0.68,0.74,0.12,[Fe/H],,5.0,47.3924,1.5111318e-05
34523,TOI-500 d,TOI-500,1,1,4,0,Radial Velocity,26.233,,,0.10421,0.016,,K6 V,4440.0,0.68,0.74,0.12,[Fe/H],,5.0,47.3924,9.9478866e-05
34524,TOI-500 e,TOI-500,1,1,4,0,Radial Velocity,61.3,,,0.04735,0.073,,K6 V,4440.0,0.68,0.74,0.12,[Fe/H],,5.0,47.3924,4.520031e-05
34525,TOI-5076 b,TOI-5076,1,2,1,0,Transit,23.445,,0.285,0.05034,,89.7,K2 V,5070.0,0.78,0.8,0.2,[Fe/H],-0.489,9.0,82.857,4.8054564e-05
34527,TOI-5082.01,TOI-5082,1,1,1,0,Transit,4.240122,0.051205,0.227,,,,,5670.0,0.93,1.0,,,,,43.1406,
34529,TOI-5126 b,TOI-5126,1,1,2,0,Transit,5.4588385,0.06519,0.423,,0.0,88.79,F V,6150.0,1.24,1.24,0.18,[Fe/H],0.299,0.8,160.414,
34531,TOI-5126 c,TOI-5126,1,1,2,0,Transit,17.8999,0.1439,0.344,,0.0,89.23,F V,6150.0,1.24,1.24,0.18,[Fe/H],0.299,0.8,160.414,
34533,TOI-5153 b,TOI-5153,1,1,1,0,Transit,20.33003,0.158,1.06,3.26,0.091,88.27,F8 V,6300.0,1.4,1.24,0.12,[Fe/H],,5.4,390.484,0.0031119959999999997
34536,TOI-5174 b,TOI-5174,1,1,1,0,Transit,12.214286,,0.477,,,,,5643.77,1.09,1.0,0.415,[M/H],0.039,,197.243,
34538,TOI-519 b,TOI-519,1,1,1,0,Transit,1.2652328,0.0159,1.03,0.463,0.33,88.9,M V,3322.0,0.35,0.34,0.27,[Fe/H],-1.851,5.4,115.557,0.0004419798
34542,TOI-5205 b,TOI-5205,1,1,1,0,Transit,1.630757,0.0199,1.03,1.08,0.02,88.21,M4.0,3430.0,0.39,0.39,0.0,[Fe/H],-1.712,,86.4493,0.0010309680000000002
34544,TOI-5218 b,TOI-5218,1,1,1,0,Transit,4.291452,0.0469,0.879,2.06715,0.0,88.41,,4230.0,0.71,0.74,0.41,[Fe/H],-0.824,6.7,377.483,0.00197330139
34546,TOI-5232 b,TOI-5232,1,1,1,0,Transit,4.0966692,0.05593,1.14,2.34,0.035,88.3,,6500.0,1.78,1.39,-0.104,[Fe/H],0.713,2.37,609.388,0.002233764
34547,TOI-5238 b,TOI-5238,1,1,1,0,Transit,4.872171,,0.466,,,,,5631.0,1.02,1.0,,,-0.023,,290.646,
34550,TOI-5293 A b,TOI-5293 A,1,2,1,0,Transit,2.930289,0.034,1.06,0.54,0.38,88.8,M3+/-1,3586.0,0.52,0.54,-0.03,[Fe/H],,2.9,162.229,0.0005154840000000001
34553,TOI-530 b,TOI-530,1,1,1,0,Transit,6.387597,0.052,0.83,0.4,0.0,89.1,M0.5 V,3659.0,0.54,0.53,0.376,[Fe/H],-1.31,,148.762,0.00038184000000000004
34555,TOI-5301 b,TOI-5301,1,1,1,0,Transit,5.858858,0.073,1.168,3.72,0.33,83.3,,6240.0,2.19,1.48,0.03,[Fe/H],0.816,2.43,629.161,0.0035511120000000004
34559,TOI-532 b,TOI-532,1,1,1,0,Transit,2.3266508,0.0296,0.519,0.1935,0.0,88.08,,3927.0,0.61,0.64,0.338,[Fe/H],-1.095,7.1,135.047,0.00018471510000000002
34562,TOI-5344 b,TOI-5344,1,1,1,0,Transit,3.792622,0.04041,0.946,0.412,0.054,87.15,,3747.0,0.59,0.61,0.425,[Fe/H],-1.213,10.9,138.367,0.00039329519999999995
34564,TOI-5388.01,TOI-5388,1,1,1,0,Transit,2.594675,0.024336,0.169,,,,,3495.0,0.31,0.29,,,,,18.5226,
34567,TOI-5398 b,TOI-5398,1,1,2,0,Transit,10.590547,0.098,0.919,0.18469,0.13,89.21,G V,6000.0,1.05,1.15,0.09,[Fe/H],,0.65,130.855,0.000176305074
34569,TOI-5398 c,TOI-5398,1,1,2,0,Transit,4.77271,0.057,0.314,0.03713,0.14,88.4,G V,6000.0,1.05,1.15,0.09,[Fe/H],,0.65,130.855,3.5444298e-05
34571,TOI-540 b,TOI-540,1,1,1,0,Transit,1.2391491,0.01223,0.081,,0.0,86.8,M V,3216.0,0.19,0.16,,,-2.461,1.1,14.0022,
34573,TOI-544 b,TOI-544,1,1,2,0,Transit,1.548352,0.0225,0.18,0.00909,0.0,,,4169.0,0.62,0.63,-0.17,[Fe/H],,9.0,41.1166,8.677314e-06
34576,TOI-544 c,TOI-544,1,1,2,0,Radial Velocity,50.089,,,0.06765,0.32,,,4169.0,0.62,0.63,-0.17,[Fe/H],,9.0,41.1166,6.457869e-05
34577,TOI-5542 b,TOI-5542,1,1,1,0,Transit,75.12375,0.332,1.009,1.32,0.018,89.643,G3 V,5700.0,1.06,0.89,-0.21,[Fe/H],1.057,10.8,348.849,0.001260072
34579,TOI-558 b,TOI-558,1,1,1,0,Transit,14.574071,0.1291,1.086,3.61,0.298,86.24,F V,6466.0,1.5,1.35,-0.004,[Fe/H],0.547,1.79,402.63,0.003446106
34582,TOI-559 b,TOI-559,1,1,1,0,Transit,6.9839095,0.0723,1.091,6.01,0.151,89.08,G V,5925.0,1.23,1.03,-0.069,[Fe/H],0.227,6.8,233.266,0.005737145999999999
34587,TOI-561 b,TOI-561,1,1,4,0,Transit,0.4465688,0.0106,0.127,0.00629,0.0,87.2,G9 V,5372.0,0.84,0.81,-0.4,[Fe/H],-0.273,11.0,85.799,6.004433999999999e-06
34595,TOI-561 c,TOI-561,1,1,4,0,Transit,10.778831,0.0884,0.26,0.01696,0.03,89.69,G9 V,5372.0,0.84,0.81,-0.4,[Fe/H],-0.273,11.0,85.799,1.6190016e-05
34598,TOI-561 d,TOI-561,1,1,4,0,Transit,25.7124,0.158,0.252,0.04153,0.122,89.4,G9 V,5372.0,0.84,0.81,-0.4,[Fe/H],-0.273,11.0,85.799,3.9644538e-05
34603,TOI-561 e,TOI-561,1,1,4,0,Transit,77.03,0.328,0.227,0.03964,0.079,89.8,G9 V,5372.0,0.84,0.81,-0.4,[Fe/H],-0.273,11.0,85.799,3.7840344000000005e-05
34605,TOI-5616 b,TOI-5616,1,1,1,0,Transit,2.002849,0.0272,0.961,1.96332,0.0,88.13,,3996.0,0.65,0.67,0.14,[Fe/H],-0.993,7.2,390.415,0.001874185272
34608,TOI-5634 A b,TOI-5634 A,1,2,1,0,Transit,2.2035373,0.0272,0.923,1.85005,0.0,88.19,,3896.0,0.54,0.56,-0.27,[Fe/H],-1.245,7.4,306.144,0.00176605773
34611,TOI-564 b,TOI-564,1,1,1,0,Transit,1.651144,0.02734,1.02,1.463,0.072,78.38,,5640.0,1.09,1.0,0.143,[Fe/H],0.033,7.3,199.581,0.0013965798
34613,TOI-5678 b,TOI-5678,1,1,1,0,Transit,47.73022,0.249,0.438,0.06293,0.14,89.83,G7 V,5485.0,0.94,0.91,0.0,[Fe/H],,8.5,165.393,6.0072978e-05
34615,TOI-5704 b,TOI-5704,1,1,1,0,Transit,3.771116,,0.288,,,88.94,,4590.0,0.76,0.73,0.428,[Fe/H],,,89.637,
34617,TOI-5720 b,TOI-5720,1,1,1,0,Transit,1.4344555,0.018288,0.097,0.01353,,89.3,M3.5 +/- 1.0,3325.0,0.38,0.38,0.03,[Fe/H],-1.792,5.0,35.8256,1.2915738e-05
34619,TOI-5799 b,TOI-5799,1,1,1,0,Transit,4.164753,0.0352,0.145,,,88.67,,3514.0,0.33,0.34,-0.08,[Fe/H],-1.83,7.0,27.8123,
34621,TOI-5803 b,TOI-5803,1,1,1,0,Transit,5.38305,,0.292,,,89.3,,5134.0,0.76,0.87,,,,,84.0126,
34623,TOI-6008 b,TOI-6008,1,1,1,0,Transit,0.8574347,0.010777,0.092,0.01259,,87.2,M5.0,3075.0,0.24,0.23,0.3,[Fe/H],-2.329,3.0,23.1008,1.2018414e-05
34625,TOI-6029 b,TOI-6029,1,1,1,0,Transit,5.7987,,1.284,1.635,0.091,,,6223.0,2.34,1.55,0.37,[Fe/H],0.799,2.31,603.119,0.001560771
34627,TOI-6034 b,TOI-6034,1,2,1,0,Transit,2.576184,0.02949,1.063,0.798,0.04,87.06,,3635.0,0.49,0.51,-0.09,[Fe/H],-1.403,7.8,117.992,0.0007617708
